0,441,37,10
1,441,37,10
2,441,37,10
3,441,37,10
4,441,37,10
5,441,37,10
6,441,37,10
7,441,37,10
8,441,37,10
9,441,37,10
10,441,37,10
11,441,37,10
12,441,37,10
13,441,37,10
14,441,37,10
15,441,37,10
16,441,37,10
17,441,37,10
18,441,37,10
19,441,37,10
20,441,37,10
21,441,37,10
22,441,37,10
23,441,37,10
24,441,37,10
25,441,37,10
26,441,37,10
27,441,37,10
28,441,37,10
29,441,37,10
30,441,37,10
31,441,37,10
32,441,37,10
33,441,37,10
34,441,37,10
35,441,37,10
36,441,37,10
37,441,37,10
38,441,37,10
39,441,37,10
40,441,37,10
41,441,37,10
42,441,37,10
43,441,37,10
44,441,37,10
45,441,37,10
46,441,37,10
47,441,37,10
48,441,37,10
49,441,37,10
50,441,37,10
51,226,15,3
52,109,12,1
53,57,4,0
54,29,1,0
55,14,1,0
56,7,0,0
57,3,0,0
58,1,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
