0,472,38,9
1,472,38,9
2,472,38,9
3,472,38,9
4,472,38,9
5,472,38,9
6,472,38,9
7,472,38,9
8,472,38,9
9,472,38,9
10,472,38,9
11,472,38,9
12,472,38,9
13,472,38,9
14,472,38,9
15,472,38,9
16,472,38,9
17,472,38,9
18,472,38,9
19,472,38,9
20,472,38,9
21,472,38,9
22,472,38,9
23,472,38,9
24,472,38,9
25,472,38,9
26,472,38,9
27,472,38,9
28,472,38,9
29,472,38,9
30,472,38,9
31,472,38,9
32,472,38,9
33,472,38,9
34,472,38,9
35,472,38,9
36,472,38,9
37,472,38,9
38,472,38,9
39,472,38,9
40,472,38,9
41,472,38,9
42,472,38,9
43,472,38,9
44,472,38,9
45,472,38,9
46,472,38,9
47,472,38,9
48,472,38,9
49,472,38,9
50,472,38,9
51,229,23,7
52,117,9,3
53,57,5,2
54,29,3,0
55,15,1,0
56,7,1,0
57,3,1,0
58,1,1,0
59,0,1,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
