0,148,6,1
1,148,6,1
2,148,6,1
3,148,6,1
4,148,6,1
5,148,6,1
6,148,6,1
7,148,6,1
8,148,6,1
9,148,6,1
10,148,6,1
11,148,6,1
12,148,6,1
13,148,6,1
14,148,6,1
15,148,6,1
16,148,6,1
17,148,6,1
18,148,6,1
19,148,6,1
20,148,6,1
21,148,6,1
22,148,6,1
23,148,6,1
24,148,6,1
25,148,6,1
26,148,6,1
27,148,6,1
28,148,6,1
29,148,6,1
30,148,6,1
31,148,6,1
32,148,6,1
33,148,6,1
34,148,6,1
35,148,6,1
36,148,6,1
37,148,6,1
38,148,6,1
39,148,6,1
40,148,6,1
41,148,6,1
42,148,6,1
43,148,6,1
44,148,6,1
45,148,6,1
46,148,6,1
47,148,6,1
48,148,6,1
49,148,6,1
50,148,6,1
51,74,3,0
52,36,2,0
53,18,1,0
54,8,1,0
55,3,1,0
56,2,0,0
57,1,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,0,0,0
116,0,0,0
117,0,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,1,1
122,0,1,1
123,0,1,1
124,0,1,1
125,0,1,1
126,0,1,1
127,0,1,1
128,0,1,1
129,0,1,1
130,0,1,1
131,0,1,1
132,0,1,1
133,0,1,1
134,0,1,1
135,0,1,1
136,0,1,1
137,0,1,1
138,0,1,1
139,0,1,1
140,0,1,1
141,0,1,1
142,0,1,1
143,0,1,1
144,0,1,1
145,0,1,1
146,0,1,1
147,0,1,1
148,0,1,1
149,0,1,1
150,0,1,1
151,0,1,1
152,0,1,1
153,0,1,1
154,0,1,1
155,0,1,1
156,0,1,1
157,0,1,1
158,0,1,1
159,0,1,1
160,0,1,1
161,0,1,1
162,0,1,1
163,0,1,1
164,0,1,1
165,0,1,1
166,0,1,1
167,0,1,1
168,0,1,1
169,0,1,1
170,0,1,1
171,0,1,1
172,0,0,1
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
