0,287,200,9
1,287,200,9
2,287,200,9
3,287,200,9
4,287,200,9
5,287,200,9
6,287,200,9
7,287,200,9
8,287,200,9
9,287,200,9
10,287,200,9
11,287,200,9
12,287,200,9
13,287,200,9
14,287,200,9
15,288,200,9
16,288,201,9
17,288,201,9
18,288,201,9
19,288,201,9
20,288,201,9
21,288,201,9
22,288,201,9
23,288,201,9
24,288,201,9
25,288,201,9
26,288,201,9
27,288,201,9
28,288,201,9
29,288,201,9
30,288,201,9
31,288,201,9
32,288,201,9
33,289,201,9
34,289,202,9
35,289,202,9
36,289,204,9
37,290,204,9
38,290,204,9
39,290,204,9
40,290,204,9
41,290,204,9
42,290,204,9
43,290,204,9
44,290,205,9
45,290,206,9
46,290,206,9
47,290,206,9
48,291,206,9
49,292,206,9
50,292,206,9
51,152,101,6
52,81,50,4
53,47,23,3
54,27,14,1
55,17,9,0
56,11,7,0
57,8,6,0
58,6,6,0
59,5,6,0
60,5,6,0
61,5,6,0
62,5,6,0
63,5,6,0
64,5,6,0
65,5,6,0
66,5,5,0
67,5,5,0
68,5,5,0
69,5,5,0
70,4,5,0
71,4,5,0
72,4,5,0
73,4,5,0
74,4,5,0
75,4,5,0
76,4,5,0
77,4,5,0
78,4,5,0
79,4,5,0
80,4,5,0
81,4,5,0
82,4,5,0
83,4,5,0
84,4,4,0
85,3,4,0
86,3,3,0
87,3,3,0
88,3,2,0
89,2,2,0
90,2,2,0
91,2,2,0
92,2,2,0
93,2,2,0
94,2,2,0
95,2,1,0
96,2,0,0
97,2,0,0
98,2,0,0
99,1,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,0,0,0
109,0,0,0
