0,351,103,66
1,351,103,66
2,352,103,66
3,353,103,66
4,353,103,66
5,353,103,66
6,353,103,66
7,353,103,66
8,353,103,66
9,353,103,66
10,353,103,66
11,353,103,66
12,353,103,66
13,353,103,67
14,354,103,67
15,354,103,67
16,354,103,67
17,354,103,67
18,355,103,67
19,356,103,67
20,356,103,67
21,356,103,67
22,356,104,67
23,357,104,67
24,357,104,67
25,357,104,67
26,357,104,67
27,357,105,67
28,358,105,67
29,358,105,67
30,359,105,67
31,360,105,67
32,360,108,67
33,361,108,67
34,365,108,67
35,365,108,67
36,367,109,67
37,368,109,67
38,368,109,67
39,368,109,67
40,368,109,67
41,368,109,67
42,368,111,67
43,370,111,67
44,371,111,67
45,372,111,67
46,374,111,67
47,375,111,67
48,376,111,68
49,377,111,68
50,379,112,68
51,208,61,31
52,120,29,21
53,82,15,8
54,57,12,3
55,43,11,2
56,37,9,2
57,33,9,2
58,31,9,2
59,30,9,2
60,29,9,2
61,29,9,2
62,29,9,2
63,29,9,2
64,28,9,2
65,28,9,1
66,28,9,1
67,28,9,1
68,28,9,1
69,27,9,1
70,26,9,1
71,26,9,1
72,26,9,1
73,25,9,1
74,25,8,1
75,25,8,1
76,25,8,1
77,25,8,1
78,24,8,1
79,24,7,1
80,24,7,1
81,23,7,1
82,22,6,1
83,22,5,1
84,20,4,1
85,18,4,1
86,16,4,1
87,15,4,1
88,15,3,1
89,14,3,1
90,14,3,1
91,14,3,1
92,14,2,1
93,13,1,1
94,13,1,1
95,11,1,1
96,9,1,1
97,9,1,1
98,8,1,0
99,6,1,0
100,5,0,0
101,4,0,0
102,2,0,0
103,1,0,0
104,1,0,0
105,1,0,0
106,1,0,0
107,0,0,0
108,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,0,0,0
116,0,0,0
117,0,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
