0,22497,1928,460
1,22497,1928,460
2,22497,1928,460
3,22497,1928,460
4,22497,1928,460
5,22497,1928,460
6,22498,1928,460
7,22498,1928,460
8,22498,1928,460
9,22498,1928,460
10,22499,1928,460
11,22499,1928,460
12,22499,1928,460
13,22499,1928,460
14,22499,1928,460
15,22500,1928,460
16,22500,1929,460
17,22500,1929,460
18,22501,1929,460
19,22501,1929,460
20,22501,1929,460
21,22501,1929,460
22,22501,1929,460
23,22502,1929,460
24,22502,1929,460
25,22502,1929,460
26,22502,1929,460
27,22502,1929,460
28,22502,1929,460
29,22502,1929,460
30,22503,1929,460
31,22503,1929,460
32,22503,1929,460
33,22503,1929,460
34,22503,1929,460
35,22503,1929,460
36,22503,1929,460
37,22503,1929,460
38,22503,1929,460
39,22503,1929,460
40,22503,1929,460
41,22503,1929,460
42,22503,1929,460
43,22503,1929,460
44,22503,1929,460
45,22503,1929,460
46,22504,1929,460
47,22504,1929,460
48,22504,1929,460
49,22504,1929,460
50,22506,1929,460
51,11276,930,246
52,5650,460,121
53,2837,235,48
54,1423,117,25
55,712,63,12
56,361,32,5
57,185,17,2
58,93,12,2
59,50,7,1
60,27,5,1
61,17,2,1
62,12,1,1
63,10,1,0
64,8,1,0
65,7,1,0
66,7,0,0
67,7,0,0
68,7,0,0
69,6,0,0
70,5,0,0
71,5,0,0
72,5,0,0
73,5,0,0
74,4,0,0
75,4,0,0
76,4,0,0
77,4,0,0
78,4,0,0
79,4,0,0
80,4,0,0
81,3,0,0
82,3,0,0
83,3,0,0
84,3,0,0
85,3,0,0
86,3,0,0
87,3,0,0
88,3,0,0
89,3,0,0
90,3,0,0
91,3,0,0
92,3,0,0
93,3,0,0
94,3,0,0
95,3,0,0
96,3,0,0
97,2,0,0
98,2,0,0
99,2,0,0
100,1,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,0,0,0
116,0,0,0
117,0,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
